Designator,Mid X,Mid Y,Rotation,Layer
C1,28.3625,-38.738788,180.0,top
C10,38.058891,-53.56419,0.0,top
C11,37.6625,-38.733332,0.0,top
C12,34.58125,-74.102082,180.0,top
C13,38.28125,-68.738111,0.0,top
C14,38.196391,-61.66419,0.0,top
C15,38.51875,-76.802082,0.0,top
C16,35.9625,-36.333332,180.0,top
C17,36.258891,-51.144251,180.0,top
C18,36.58125,-66.338111,180.0,top
C19,38.5,-44.302082,0.0,top
C2,28.3625,-44.833332,180.0,top
C20,38.796391,-59.36419,0.0,top
C21,39.11875,-74.102082,0.0,top
C22,40.5625,-36.163332,180.0,top
C23,40.858891,-51.044251,180.0,top
C24,41.18125,-66.168111,180.0,top
C25,45.0625,-36.333332,180.0,top
C26,45.396391,-51.23294,180.0,top
C27,46.08125,-66.206861,180.0,top
C28,52.1,-75.583332,0.0,top
C29,52.7,-47.9,180.0,top
C3,28.3625,-50.927876,180.0,top
C30,52.7,-52.95,0.0,top
C31,52.7,-77.833332,180.0,top
C32,52.1,-45.7,0.0,top
C33,52.1,-39.9,180.0,top
C34,52.1,-55.15,180.0,top
C35,52.1,-60.433332,0.0,top
C36,52.1,-70.557194,180.0,top
C37,52.7,-37.371586,0.0,top
C38,52.7,-62.633332,180.0,top
C39,52.7,-68.233332,0.0,top
C4,28.3625,-57.02242,180.0,top
C40,74.15,-66.083332,270.0,top
C41,72.7,-48.866666,270.0,top
C42,72.7,-53.535416,270.0,top
C43,72.7,-58.204166,270.0,top
C44,77.4,-40.133332,90.0,top
C45,77.13741,-66.083332,270.0,top
C46,79.95482,-65.483332,270.0,top
C47,80.363333,-40.758332,90.0,top
C48,82.60223,-65.483332,270.0,top
C49,84.181666,-40.758332,90.0,top
C5,28.3625,-63.116964,180.0,top
C50,81.375,-70.833332,180.0,top
C51,87.39705,-65.483332,270.0,top
C52,88.0,-40.833332,90.0,top
C53,95.3625,-39.583332,0.0,top
C54,95.3625,-41.833332,0.0,top
C55,95.3625,-44.133332,0.0,top
C56,98.2375,-50.65,0.0,top
C57,98.2375,-52.65,0.0,top
C58,98.2375,-54.65,0.0,top
C59,98.2375,-56.65,0.0,top
C6,28.3625,-69.211516,180.0,top
C60,98.25,-58.9,180.0,top
C61,98.2375,-60.9,180.0,top
C62,98.2375,-62.95,0.0,top
C63,104.3,-60.3375,270.0,top
C64,105.2125,-53.9,0.0,top
C65,104.65,-47.833332,90.0,top
C66,106.35,-60.3375,270.0,top
C67,113.4,-57.333332,270.0,top
C68,113.4,-66.333332,270.0,top
C69,115.3,-34.733332,90.0,bottom
C7,34.258891,-59.16419,180.0,top
C70,112.9,-34.733332,90.0,bottom
C71,109.2,-61.1625,90.0,bottom
C72,108.4,-77.233332,270.0,bottom
C73,108.312774,-71.933332,90.0,bottom
C74,106.75,-33.65,180.0,bottom
C75,91.1,-71.995832,90.0,bottom
C76,91.1,-77.333332,270.0,bottom
C77,78.4,-75.083332,270.0,bottom
C78,74.4,-77.333332,90.0,bottom
C79,63.6,-36.333332,0.0,bottom
C8,33.9625,-44.233332,180.0,top
C80,63.6,-48.033332,0.0,bottom
C81,63.6,-60.133332,0.0,bottom
C9,37.9,-46.733332,0.0,top
D1,98.55,-73.808332,270.0,top
D2,101.65,-73.808332,270.0,top
D3,104.6,-73.808332,270.0,top
D4,107.9,-73.808332,270.0,top
J1,38.4,-28.833332,180.0,top
J10,80.825,-28.583332,90.0,top
J11,89.2,-27.583332,0.0,top
J12,102.7,-40.473332,180.0,top
J13,101.2,-28.233332,0.0,top
J14,113.9,-44.083332,90.0,top
J15,110.9,-49.543332,0.0,top
J16,115.65,-49.543332,0.0,top
J2,50.15,-28.833332,180.0,top
J3,57.9,-77.583332,90.0,top
J4,57.1,-53.275,180.0,top
J5,61.9,-28.833332,180.0,top
J6,67.9,-70.583332,90.0,top
J7,70.96,-35.5,90.0,top
J8,70.925,-39.2,90.0,top
J9,74.7,-28.4,270.0,top
R1,28.3325,-35.691516,180.0,top
R10,69.5,-53.716667,180.0,top
R11,69.5,-56.9,180.0,top
R12,69.5,-60.083333,180.0,top
R13,69.5,-63.266666,180.0,top
R14,79.9125,-33.133332,0.0,top
R15,79.9125,-34.733332,0.0,top
R16,84.99964,-65.253332,270.0,top
R17,88.075,-34.058332,270.0,top
R18,89.79446,-65.253332,270.0,top
R19,89.775,-34.070832,270.0,top
R2,28.3325,-41.78606,180.0,top
R20,91.94187,-65.253332,270.0,top
R21,94.089285,-65.253332,90.0,top
R22,98.6,-77.583332,90.0,top
R23,101.6,-77.583332,90.0,top
R24,100.9625,-59.65,90.0,top
R25,101.0375,-51.65,270.0,top
R26,101.0,-55.65,270.0,top
R27,104.6,-77.583332,90.0,top
R28,105.3,-57.625,180.0,top
R29,107.9,-77.583332,90.0,top
R3,28.3325,-47.880604,180.0,top
R30,102.4,-43.583332,0.0,bottom
R31,103.8375,-66.9,180.0,bottom
R32,98.25,-52.4,0.0,bottom
R33,96.9125,-65.15,180.0,bottom
R34,86.25,-71.15,180.0,bottom
R4,28.3325,-53.975148,180.0,top
R5,28.3325,-60.069692,180.0,top
R6,28.3325,-66.164236,180.0,top
R7,69.5,-44.166666,180.0,top
R8,69.5,-47.349999,180.0,top
R9,69.5,-50.533332,180.0,top
U1,45.4,-43.002082,0.0,top
U2,45.4,-57.904471,0.0,top
U3,45.4,-72.806861,0.0,top
U4,83.9,-53.533332,90.0,top
U5,101.987226,-76.133332,0.0,bottom
U6,102.55,-33.9,270.0,bottom
U7,85.093613,-76.133332,0.0,bottom
U8,68.2,-76.133332,0.0,bottom
X1,99.9625,-47.833332,180.0,bottom
